 [0.661803 -1.500000 0.617557]
 [0.561803 -1.500000 0.690211]
 [0.438197 -1.500000 0.690211]
 [0.338197 -1.500000 0.617557]
 [0.300000 -1.500000 0.500000]
 [0.338197 -1.500000 0.382443]
 [0.438197 -1.500000 0.309789]
 [0.561803 -1.500000 0.309789]
 [0.661803 -1.500000 0.382443]
 [0.700000 -1.375000 0.500000]
 [0.661803 -1.375000 0.617557]
 [0.561803 -1.375000 0.690211]
 [0.438197 -1.375000 0.690211]
 [0.338197 -1.375000 0.617557]
 [0.300000 -1.375000 0.500000]
 [0.338197 -1.375000 0.382443]
 [0.438197 -1.375000 0.309789]
 [0.561803 -1.375000 0.309789]
 [0.661803 -1.375000 0.382443]
 [0.700000 -1.250000 0.500000]
 [0.661803 -1.250000 0.617557]
 [0.561803 -1.250000 0.690211]
 [0.438197 -1.250000 0.690211]
 [0.338197 -1.250000 0.617557]
 [0.300000 -1.250000 0.500000]
 [0.338197 -1.250000 0.382443]
 [0.438197 -1.250000 0.309789]
 [0.561803 -1.250000 0.309789]
 [0.661803 -1.250000 0.382443]
 [0.700000 -1.125000 0.500000]
 [0.661803 -1.125000 0.617557]
 [0.561803 -1.125000 0.690211]
 [0.438197 -1.125000 0.690211]
 [0.338197 -1.125000 0.617557]
 [0.300000 -1.125000 0.500000]
 [0.338197 -1.125000 0.382443]
 [0.438197 -1.125000 0.309789]
 [0.561803 -1.125000 0.309789]
 [0.661803 -1.125000 0.382443]
 [0.700000 -1.000000 0.500000]
 [0.661803 -1.000000 0.617557]
 [0.561803 -1.000000 0.690211]
 [0.438197 -1.000000 0.690211]
 [0.338197 -1.000000 0.617557]
 [0.300000 -1.000000 0.500000]
 [0.338197 -1.000000 0.382443]
 [0.438197 -1.000000 0.309789]
 [0.561803 -1.000000 0.309789]
 [0.661803 -1.000000 0.382443]
 [0.700000 -0.875000 0.500000]
 [0.661803 -0.875000 0.617557]
 [0.561803 -0.875000 0.690211]
 [0.438197 -0.875000 0.690211]
 [0.338197 -0.875000 0.617557]
 [0.300000 -0.875000 0.500000]
 [0.338197 -0.875000 0.382443]
 [0.438197 -0.875000 0.309789]
 [0.561803 -0.875000 0.309789]
 [0.661803 -0.875000 0.382443]
 [0.700000 -0.750000 0.500000]
 [0.661803 -0.750000 0.617557]
 [0.561803 -0.750000 0.690211]
 [0.438197 -0.750000 0.690211]
 [0.338197 -0.750000 0.617557]
 [0.300000 -0.750000 0.500000]
 [0.338197 -0.750000 0.382443]
 [0.438197 -0.750000 0.309789]
 [0.561803 -0.750000 0.309789]
 [0.661803 -0.750000 0.382443]
 [0.700000 -0.625000 0.500000]
 [0.661803 -0.625000 0.617557]
 [0.561803 -0.625000 0.690211]
 [0.438197 -0.625000 0.690211]
 [0.338197 -0.625000 0.617557]
 [0.300000 -0.625000 0.500000]
 [0.338197 -0.625000 0.382443]
 [0.438197 -0.625000 0.309789]
 [0.561803 -0.625000 0.309789]
 [0.661803 -0.625000 0.382443]
 [0.700000 -0.500000 0.500000]
 [0.661803 -0.500000 0.617557]
 [0.561803 -0.500000 0.690211]
 [0.438197 -0.500000 0.690211]
 [0.338197 -0.500000 0.617557]
 [0.300000 -0.500000 0.500000]
 [0.338197 -0.500000 0.382443]
 [0.438197 -0.500000 0.309789]
 [0.561803 -0.500000 0.309789]
 [0.661803 -0.500000 0.382443]
 [0.700000 -0.375000 0.500000]
 [0.661803 -0.375000 0.617557]
 [0.561803 -0.375000 0.690211]
 [0.438197 -0.375000 0.690211]
 [0.338197 -0.375000 0.617557]
 [0.300000 -0.375000 0.500000]
 [0.338197 -0.375000 0.382443]
 [0.438197 -0.375000 0.309789]
 [0.561803 -0.375000 0.309789]
 [0.661803 -0.375000 0.382443]
 [0.700000 -0.250000 0.500000]
 [0.661803 -0.250000 0.617557]
 [0.561803 -0.250000 0.690211]
 [0.438197 -0.250000 0.690211]
 [0.338197 -0.250000 0.617557]
 [0.300000 -0.250000 0.500000]
 [0.338197 -0.250000 0.382443]
 [0.438197 -0.250000 0.309789]
 [0.561803 -0.250000 0.309789]
 [0.661803 -0.250000 0.382443]
 [0.700000 -0.125000 0.500000]
 [0.661803 -0.125000 0.617557]
 [0.561803 -0.125000 0.690211]
 [0.438197 -0.125000 0.690211]
 [0.338197 -0.125000 0.617557]
 [0.300000 -0.125000 0.500000]
 [0.338197 -0.125000 0.382443]
 [0.438197 -0.125000 0.309789]
 [0.561803 -0.125000 0.309789]
 [0.661803 -0.125000 0.382443]
 [0.700000 0.000000 0.500000]
 [0.661803 0.000000 0.617557]
 [0.561803 0.000000 0.690211]
 [0.438197 0.000000 0.690211]
 [0.338197 0.000000 0.617557]
 [0.300000 0.000000 0.500000]
 [0.338197 0.000000 0.382443]
 [0.438197 0.000000 0.309789]
 [0.561803 0.000000 0.309789]
 [0.661803 0.000000 0.382443]
 [0.700000 0.125000 0.500000]
 [0.661803 0.125000 0.617557]
 [0.561803 0.125000 0.690211]
 [0.438197 0.125000 0.690211]
 [0.338197 0.125000 0.617557]
 [0.300000 0.125000 0.500000]
 [0.338197 0.125000 0.382443]
 [0.438197 0.125000 0.309789]
 [0.561803 0.125000 0.309789]
 [0.661803 0.125000 0.382443]
 [0.700000 0.250000 0.500000]
 [0.661803 0.250000 0.617557]
 [0.561803 0.250000 0.690211]
 [0.438197 0.250000 0.690211]
 [0.338197 0.250000 0.617557]
 [0.300000 0.250000 0.500000]
 [0.338197 0.250000 0.382443]
 [0.438197 0.250000 0.309789]
 [0.561803 0.250000 0.309789]
 [0.661803 0.250000 0.382443]
 [0.700000 0.375000 0.500000]
 [0.661803 0.375000 0.617557]
 [0.561803 0.375000 0.690211]
 [0.438197 0.375000 0.690211]
 [0.338197 0.375000 0.617557]
 [0.300000 0.375000 0.500000]
 [0.338197 0.375000 0.382443]
 [0.438197 0.375000 0.309789]
 [0.561803 0.375000 0.309789]
 [0.661803 0.375000 0.382443]
 [0.700000 0.500000 0.500000]
 [0.661803 0.500000 0.617557]
 [0.561803 0.500000 0.690211]
 [0.438197 0.500000 0.690211]
 [0.338197 0.500000 0.617557]
 [0.300000 0.500000 0.500000]
 [0.338197 0.500000 0.382443]
 [0.438197 0.500000 0.309789]
 [0.561803 0.500000 0.309789]
 [0.661803 0.500000 0.382443]
 [0.700000 0.625000 0.500000]
 [0.661803 0.625000 0.617557]
 [0.561803 0.625000 0.690211]
 [0.438197 0.625000 0.690211]
 [0.338197 0.625000 0.617557]
 [0.300000 0.625000 0.500000]
 [0.338197 0.625000 0.382443]
 [0.438197 0.625000 0.309789]
 [0.561803 0.625000 0.309789]
 [0.661803 0.625000 0.382443]
 [0.700000 0.750000 0.500000]
 [0.661803 0.750000 0.617557]
 [0.561803 0.750000 0.690211]
 [0.438197 0.750000 0.690211]
 [0.338197 0.750000 0.617557]
 [0.300000 0.750000 0.500000]
 [0.338197 0.750000 0.382443]
 [0.438197 0.750000 0.309789]
 [0.561803 0.750000 0.309789]
 [0.661803 0.750000 0.382443]
 [0.700000 0.875000 0.500000]
 [0.661803 0.875000 0.617557]
 [0.561803 0.875000 0.690211]
 [0.438197 0.875000 0.690211]
 [0.338197 0.875000 0.617557]
 [0.300000 0.875000 0.500000]
 [0.338197 0.875000 0.382443]
 [0.438197 0.875000 0.309789]
 [0.561803 0.875000 0.309789]
 [0.661803 0.875000 0.382443]
 [0.700000 1.000000 0.500000]
 [0.661803 1.000000 0.617557]
 [0.561803 1.000000 0.690211]
 [0.438197 1.000000 0.690211]
 [0.338197 1.000000 0.617557]
 [0.300000 1.000000 0.500000]
 [0.338197 1.000000 0.382443]
 [0.438197 1.000000 0.309789]
 [0.561803 1.000000 0.309789]
 [0.661803 1.000000 0.382443]
 [0.150000 1.125000 0.000000]
 [0.093523 1.125000 0.117275]
 [-0.033378 1.125000 0.146239]
 [-0.135145 1.125000 0.065083]
 [-0.135145 1.125000 -0.065083]
 [-0.033378 1.125000 -0.146239]
 [0.093523 1.125000 -0.117275]
 [0.200000 1.250000 0.000000]
 [0.161803 1.250000 0.117557]
 [0.061803 1.250000 0.190211]
 [-0.061803 1.250000 0.190211]
 [-0.161803 1.250000 0.117557]
 [-0.200000 1.250000 0.000000]
 [-0.161803 1.250000 -0.117557]
 [-0.061803 1.250000 -0.190211]
 [0.061803 1.250000 -0.190211]
 [0.161803 1.250000 -0.117557]
 [0.250000 1.375000 0.000000]
 [0.216506 1.375000 0.125000]
 [0.125000 1.375000 0.216506]
 [0.000000 1.375000 0.250000]
 [-0.125000 1.375000 0.216506]
 [-0.216506 1.375000 0.125000]
 [-0.250000 1.375000 0.000000]
 [-0.216506 1.375000 -0.125000]
 [-0.125000 1.375000 -0.216506]
 [-0.000000 1.375000 -0.250000]
 [0.125000 1.375000 -0.216506]
 [0.216506 1.375000 -0.125000]
 [0.200000 1.500000 0.000000]
 [0.161803 1.500000 0.117557]
 [0.061803 1.500000 0.190211]
 [-0.061803 1.500000 0.190211]
 [-0.161803 1.500000 0.117557]
 [-0.200000 1.500000 0.000000]
 [-0.161803 1.500000 -0.117557]
 [-0.061803 1.500000 -0.190211]
 [0.061803 1.500000 -0.190211]
 [0.161803 1.500000 -0.117557]
 [0.150000 1.625000 0.000000]
 [0.093523 1.625000 0.117275]
 [-0.033378 1.625000 0.146239]
 [-0.135145 1.625000 0.065083]
 [-0.135145 1.625000 -0.065083]
 [-0.033378 1.625000 -0.146239]
 [0.093523 1.625000 -0.117275]
 [0.200000 1.750000 0.000000]
 [0.161803 1.750000 0.117557]
 [0.061803 1.750000 0.190211]
 [-0.061803 1.750000 0.190211]
 [-0.161803 1.750000 0.117557]
 [-0.200000 1.750000 0.000000]
 [-0.161803 1.750000 -0.117557]
 [-0.061803 1.750000 -0.190211]
 [0.061803 1.750000 -0.190211]
 [0.161803 1.750000 -0.117557]
 [0.250000 1.875000 0.000000]
 [0.216506 1.875000 0.125000]
 [0.125000 1.875000 0.216506]
 [0.000000 1.875000 0.250000]
 [-0.125000 1.875000 0.216506]
 [-0.216506 1.875000 0.125000]
 [-0.250000 1.875000 0.000000]
 [-0.216506 1.875000 -0.125000]
 [-0.125000 1.875000 -0.216506]
 [-0.000000 1.875000 -0.250000]
 [0.125000 1.875000 -0.216506]
 [0.216506 1.875000 -0.125000]
 [0.200000 2.000000 0.000000]
 [0.161803 2.000000 0.117557]
 [0.061803 2.000000 0.190211]
 [-0.061803 2.000000 0.190211]
 [-0.161803 2.000000 0.117557]
 [-0.200000 2.000000 0.000000]
 [-0.161803 2.000000 -0.117557]
 [-0.061803 2.000000 -0.190211]
 [0.061803 2.000000 -0.190211]
 [0.161803 2.000000 -0.117557]
 [0.150000 2.125000 0.000000]
 [0.093523 2.125000 0.117275]
 [-0.033378 2.125000 0.146239]
 [-0.135145 2.125000 0.065083]
 [-0.135145 2.125000 -0.065083]
 [-0.033378 2.125000 -0.146239]
 [0.093523 2.125000 -0.117275]
 [0.200000 2.250000 0.000000]
 [0.161803 2.250000 0.117557]
 [0.061803 2.250000 0.190211]
 [-0.061803 2.250000 0.190211]
 [-0.161803 2.250000 0.117557]
 [-0.200000 2.250000 0.000000]
 [-0.161803 2.250000 -0.117557]
 [-0.061803 2.250000 -0.190211]
 [0.061803 2.250000 -0.190211]
 [0.161803 2.250000 -0.117557]
 [0.250000 2.375000 0.000000]
 [0.216506 2.375000 0.125000]
 [0.125000 2.375000 0.216506]
 [0.000000 2.375000 0.250000]
 [-0.125000 2.375000 0.216506]
 [-0.216506 2.375000 0.125000]
 [-0.250000 2.375000 0.000000]
 [-0.216506 2.375000 -0.125000]
 [-0.125000 2.375000 -0.216506]
 [-0.000000 2.375000 -0.250000]
 [0.125000 2.375000 -0.216506]
 [0.216506 2.375000 -0.125000]
 [0.200000 2.500000 0.000000]
 [0.161803 2.500000 0.117557]
 [0.061803 2.500000 0.190211]
 [-0.061803 2.500000 0.190211]
 [-0.161803 2.500000 0.117557]
 [-0.200000 2.500000 0.000000]
 [-0.161803 2.500000 -0.117557]
 [-0.061803 2.500000 -0.190211]
 [0.061803 2.500000 -0.190211]
 [0.161803 2.500000 -0.117557]
 [0.150000 2.625000 0.000000]
 [0.093523 2.625000 0.117275]
 [-0.033378 2.625000 0.146239]
 [-0.135145 2.625000 0.065083]
 [-0.135145 2.625000 -0.065083]
 [-0.033378 2.625000 -0.146239]
 [0.093523 2.625000 -0.117275]
 [0.200000 2.750000 0.000000]
 [0.161803 2.750000 0.117557]
 [0.061803 2.750000 0.190211]
 [-0.061803 2.750000 0.190211]
 [-0.161803 2.750000 0.117557]
 [-0.200000 2.750000 0.000000]
 [-0.161803 2.750000 -0.117557]
 [-0.061803 2.750000 -0.190211]
 [0.061803 2.750000 -0.190211]
 [0.161803 2.750000 -0.117557]
 [0.250000 2.875000 0.000000]
 [0.216506 2.875000 0.125000]
 [0.125000 2.875000 0.216506]
 [0.000000 2.875000 0.250000]
 [-0.125000 2.875000 0.216506]
 [-0.216506 2.875000 0.125000]
 [-0.250000 2.875000 0.000000]
 [-0.216506 2.875000 -0.125000]
 [-0.125000 2.875000 -0.216506]
 [-0.000000 2.875000 -0.250000]
 [0.125000 2.875000 -0.216506]
 [0.216506 2.875000 -0.125000]
 [0.200000 3.000000 0.000000]
 [0.161803 3.000000 0.117557]
 [0.061803 3.000000 0.190211]
 [-0.061803 3.000000 0.190211]
 [-0.161803 3.000000 0.117557]
 [-0.200000 3.000000 0.000000]
 [-0.161803 3.000000 -0.117557]
 [-0.061803 3.000000 -0.190211]
 [0.061803 3.000000 -0.190211]
 [0.161803 3.000000 -0.117557]
 [0.200000 3.125000 0.000000]
 [0.161803 3.125000 0.117557]
 [0.061803 3.125000 0.190211]
 [-0.061803 3.125000 0.190211]
 [-0.161803 3.125000 0.117557]
 [-0.200000 3.125000 0.000000]
 [-0.161803 3.125000 -0.117557]
 [-0.061803 3.125000 -0.190211]
 [0.061803 3.125000 -0.190211]
 [0.161803 3.125000 -0.117557]
 [0.200000 3.250000 0.000000]
 [0.161803 3.250000 0.117557]
 [0.061803 3.250000 0.190211]
 [-0.061803 3.250000 0.190211]
 [-0.161803 3.250000 0.117557]
 [-0.200000 3.250000 0.000000]
 [-0.161803 3.250000 -0.117557]
 [-0.061803 3.250000 -0.190211]
 [0.061803 3.250000 -0.190211]
 [0.161803 3.250000 -0.117557]
 [0.200000 3.375000 0.000000]
 [0.161803 3.375000 0.117557]
 [0.061803 3.375000 0.190211]
 [-0.061803 3.375000 0.190211]
 [-0.161803 3.375000 0.117557]
 [-0.200000 3.375000 0.000000]
 [-0.161803 3.375000 -0.117557]
 [-0.061803 3.375000 -0.190211]
 [0.061803 3.375000 -0.190211]
 [0.161803 3.375000 -0.117557]
 [0.200000 3.500000 0.000000]
 [0.161803 3.500000 0.117557]
 [0.061803 3.500000 0.190211]
 [-0.061803 3.500000 0.190211]
 [-0.161803 3.500000 0.117557]
 [-0.200000 3.500000 0.000000]
 [-0.161803 3.500000 -0.117557]
 [-0.061803 3.500000 -0.190211]
 [0.061803 3.500000 -0.190211]
 [0.161803 3.500000 -0.117557]
 [0.200000 3.625000 0.000000]
 [0.161803 3.625000 0.117557]
 [0.061803 3.625000 0.190211]
 [-0.061803 3.625000 0.190211]
 [-0.161803 3.625000 0.117557]
 [-0.200000 3.625000 0.000000]
 [-0.161803 3.625000 -0.117557]
 [-0.061803 3.625000 -0.190211]
 [0.061803 3.625000 -0.190211]
 [0.161803 3.625000 -0.117557]
 [0.200000 3.750000 0.000000]
 [0.161803 3.750000 0.117557]
 [0.061803 3.750000 0.190211]
 [-0.061803 3.750000 0.190211]
 [-0.161803 3.750000 0.117557]
 [-0.200000 3.750000 0.000000]
 [-0.161803 3.750000 -0.117557]
 [-0.061803 3.750000 -0.190211]
 [0.061803 3.750000 -0.190211]
 [0.161803 3.750000 -0.117557]
 [0.200000 3.875000 0.000000]
 [0.161803 3.875000 0.117557]
 [0.061803 3.875000 0.190211]
 [-0.061803 3.875000 0.190211]
 [-0.161803 3.875000 0.117557]
 [-0.200000 3.875000 0.000000]
 [-0.161803 3.875000 -0.117557]
 [-0.061803 3.875000 -0.190211]
 [0.061803 3.875000 -0.190211]
 [0.161803 3.875000 -0.117557]
 [0.200000 4.000000 0.000000]
 [0.161803 4.000000 0.117557]
 [0.061803 4.000000 0.190211]
 [-0.061803 4.000000 0.190211]
 [-0.161803 4.000000 0.117557]
 [-0.200000 4.000000 0.000000]
 [-0.161803 4.000000 -0.117557]
 [-0.061803 4.000000 -0.190211]
 [0.061803 4.000000 -0.190211]
 [0.161803 4.000000 -0.117557]
 [0.200000 4.125000 0.000000]
 [0.161803 4.125000 0.117557]
 [0.061803 4.125000 0.190211]
 [-0.061803 4.125000 0.190211]
 [-0.161803 4.125000 0.117557]
 [-0.200000 4.125000 0.000000]
 [-0.161803 4.125000 -0.117557]
 [-0.061803 4.125000 -0.190211]
 [0.061803 4.125000 -0.190211]
 [0.161803 4.125000 -0.117557]
 [0.200000 4.250000 0.000000]
 [0.161803 4.250000 0.117557]
 [0.061803 4.250000 0.190211]
 [-0.061803 4.250000 0.190211]
 [-0.161803 4.250000 0.117557]
 [-0.200000 4.250000 0.000000]
 [-0.161803 4.250000 -0.117557]
 [-0.061803 4.250000 -0.190211]
 [0.061803 4.250000 -0.190211]
 [0.161803 4.250000 -0.117557]
 [0.200000 4.375000 0.000000]
 [0.161803 4.375000 0.117557]
 [0.061803 4.375000 0.190211]
 [-0.061803 4.375000 0.190211]
 [-0.161803 4.375000 0.117557]
 [-0.200000 4.375000 0.000000]
 [-0.161803 4.375000 -0.117557]
 [-0.061803 4.375000 -0.190211]
 [0.061803 4.375000 -0.190211]
 [0.161803 4.375000 -0.117557]
 [0.200000 4.500000 0.000000]
 [0.161803 4.500000 0.117557]
 [0.061803 4.500000 0.190211]
 [-0.061803 4.500000 0.190211]
 [-0.161803 4.500000 0.117557]
 [-0.200000 4.500000 0.000000]
 [-0.161803 4.500000 -0.117557]
 [-0.061803 4.500000 -0.190211]
 [0.061803 4.500000 -0.190211]
 [0.161803 4.500000 -0.117557]
 [0.200000 4.625000 0.000000]
 [0.161803 4.625000 0.117557]
 [0.061803 4.625000 0.190211]
 [-0.061803 4.625000 0.190211]
 [-0.161803 4.625000 0.117557]
 [-0.200000 4.625000 0.000000]
 [-0.161803 4.625000 -0.117557]
 [-0.061803 4.625000 -0.190211]
 [0.061803 4.625000 -0.190211]
 [0.161803 4.625000 -0.117557]
 [0.200000 4.750000 0.000000]
 [0.161803 4.750000 0.117557]
 [0.061803 4.750000 0.190211]
 [-0.061803 4.750000 0.190211]
 [-0.161803 4.750000 0.117557]
 [-0.200000 4.750000 0.000000]
 [-0.161803 4.750000 -0.117557]
 [-0.061803 4.750000 -0.190211]
 [0.061803 4.750000 -0.190211]
 [0.161803 4.750000 -0.117557]
 [0.200000 4.875000 0.000000]
 [0.161803 4.875000 0.117557]
 [0.061803 4.875000 0.190211]
 [-0.061803 4.875000 0.190211]
 [-0.161803 4.875000 0.117557]
 [-0.200000 4.875000 0.000000]
 [-0.161803 4.875000 -0.117557]
 [-0.061803 4.875000 -0.190211]
 [0.061803 4.875000 -0.190211]
 [0.161803 4.875000 -0.117557]
 [0.200000 5.000000 0.000000]
 [0.161803 5.000000 0.117557]
 [0.061803 5.000000 0.190211]
 [-0.061803 5.000000 0.190211]
 [-0.161803 5.000000 0.117557]
 [-0.200000 5.000000 0.000000]
 [-0.161803 5.000000 -0.117557]
 [-0.061803 5.000000 -0.190211]
 [0.061803 5.000000 -0.190211]
 [0.161803 5.000000 -0.117557]
 [0.200000 5.125000 0.000000]
 [0.161803 5.125000 0.117557]
